1,7,114,1601,4830,ANGARAPADA SC,21
329,7,128,1521,5780,TENTULIGAON SC,21
330,7,128,1521,5781,BHIMDA SC,21
331,7,128,1521,5782,SORISAKOTHA SC,21
332,7,128,1521,5783,JADIDA SC,21
333,7,128,1521,5785,CHANDANPUR SC,21
334,7,128,1521,5793,KURADIAHA SC,21
335,7,128,1521,5795,KENDUDIHA SC,21
336,7,128,1521,5798,DEULIA SC,21
337,7,128,1521,5800,KOCHILAKHUNTA SC,21
338,7,128,1521,5801,KAINFULIA SC,21
339,7,128,1521,5802,AGUAL SC,21
340,7,128,1521,5803,DURGAPUR SC,21
341,7,128,1521,5804,SAKUA SC,21
342,7,128,1521,5806,PAUNCIA SC,21
343,7,128,1521,5808,SIALIGHATY SC,21
344,7,128,1521,5810,PRATAPPUR SC,21
345,7,128,1521,5812,HARIPUR SC,21
346,7,128,1521,5815,KHANUA SC,21
347,7,128,1521,5818,MADHAPUR SC,21
348,7,128,1521,5820,AMBADALI SC,21
349,7,128,1521,5822,JALGHERA SC,21
350,7,128,1521,5825,BADASAHI SC,21
351,7,128,1521,5827,SINGATIA SC,21
352,7,128,1521,5829,TALAPADA SC,21
353,7,128,1521,5831,DHANPUTA SC,21
354,7,128,1521,5833,CHANDADIHA SC,21
355,7,128,1521,5834,CHELIA-B SC,21
356,7,128,1521,5836,GUHALDIHI SC,21
357,7,111,1536,5838,BIJATALA SC,21
358,7,111,1536,5839,BHALKICHUA SC,21
359,7,111,1536,5841,BATDUMA SC,21
360,7,111,1536,5842,RAIHARI SC,21
361,7,111,1536,5843,MUNDATHAKURA SC,21
362,7,111,1536,5845,BANKATI SC,21
363,7,111,1536,5846,TALDIHA SC,21
364,7,111,1536,5848,BARAJIANI SC,21
365,7,111,1536,5849,BHARANDIA SC,21
366,7,111,1536,5852,GOPINATHPUR SC,21
367,7,111,1536,5854,KHANTA SC,21
368,7,111,1536,5858,JUDIA SC,21
369,7,111,1536,5860,SANJHARAN SC,21
370,7,111,1536,5862,LUHASILA SC,21
371,7,111,1536,5864,MANIKPUR SC,21
372,7,111,1536,5866,SARAGADA SC,21
373,7,111,1536,5868,CHADHEIPAHADI SC,21
374,7,111,1536,5870,BADBANTHA SC,21
375,7,130,1636,5875,ADAPAL SC,21
376,7,130,1636,5877,AMBADIHA SC,21
377,7,130,1636,5879,BADAKHAMAN SC,21
378,7,130,1636,5884,BAHUBANDHA SC,21
379,7,130,1636,5886,BHIMATALI SC,21
380,7,130,1636,5887,KOTILINGA SC,21
381,7,130,1636,5889,NAGPAL SC,21
382,7,130,1636,5890,PATHURIA SC,21
383,7,130,1636,5891,UPAR KHUNTAPAL SC,21
384,7,130,1636,5892,BAIRATPUR SC,21
385,7,130,1636,5894,DIHIRAKUL SC,21
386,7,130,1636,5895,KAINSARI SC,21
387,7,130,1636,5897,KHALADI SC,21
388,7,130,1636,5898,KOCHILADIHA SC,21
389,7,130,1636,5900,RADHO SC,21
390,7,130,1636,5903,DUGUDHA SC,21
391,7,130,1636,5904,JAMUDIHA SC,21
392,7,130,1636,5906,KUNDABAI SC,21
393,7,130,1636,5908,MUSAKHAI SC,21
394,7,130,1636,5909,PATASANIPUR SC,21
395,7,130,1636,5911,SRIRAMCHANDRAPUR SC,21
396,7,127,1531,6454,BETNOTI SC,21
397,7,127,1531,6455,SATHILO SC,21
398,7,127,1531,6456,NAHANDASUL SC,21
399,7,127,1531,6457,TARAKOTHI SC,21
400,7,127,1531,6458,SUKHILAHAR SC,21
401,7,127,1531,6459,GOBAPAL SC,21
402,7,127,1531,6460,DAHIKUTI SC,21
403,7,127,1531,6461,BHALIA SC,21
404,7,127,1531,6462,AGRIA SC,21
405,7,127,1531,6463,CHHACHINAPADA SC,21
406,7,127,1531,6464,BARHAMPURA SC,21
407,7,127,1531,6465,JUGAL SC,21
408,7,127,1531,6466,ANLA SC,21
409,7,127,1531,6467,AMBAGADIA SC,21
410,7,127,1531,6468,KHUNTAPUR SC,21
411,7,127,1531,6469,MACHHAPADA SC,21
412,7,127,1531,6470,PURUNIA SC,21
413,7,127,1531,6471,BACHHURIPADA SC,21
414,7,127,1531,6472,BAISINGA SC,21
415,7,127,1531,6473,PADLAMPUR SC,21
416,7,127,1531,6474,GADDAULIA SC,21
417,7,127,1531,6475,KANTHI SC,21
418,7,127,1531,6476,KALAMA SC,21
419,7,127,1531,6477,KHAIRBANI SC,21
420,7,127,1531,6478,SANTARA SC,21
421,7,127,1531,6479,DEMPHAUDA SC,21
422,7,127,1531,6480,PATALIPURA SC,21
423,7,127,1531,6481,NADPUR SC,21
424,7,127,1531,6482,DAHISAHI SC,21
425,7,127,1531,6483,MERDA SC,21
426,7,127,1531,6484,DURGAPUR SC,21
427,7,127,1531,6485,PURINDA SC,21
428,7,127,1531,6486,KURADHIKA SC,21
429,7,131,1555,6487,KAPTIPADA SC,21
430,7,131,1555,6488,GOUDAGAN SC,21
431,7,131,1555,6489,BADSIMULIA SC,21
432,7,131,1555,6490,BADAKHALADI SC,21
433,7,131,1555,6491,ASANABANI SC,21
434,7,131,1555,6492,JADIDA SC,21
435,7,131,1555,6493,BELDIHA SC,21
436,7,131,1555,6494,KHADIKHANIYA SC,21
437,7,131,1555,6495,JAMBANI SC,21
438,7,131,1555,6496,BISOL SC,21
439,7,131,1555,6497,GOLAGADIA SC,21
440,7,131,1555,6498,JARADA SC,21
441,7,131,1555,6499,PEDAGADI SC,21
442,7,131,1555,6500,GENDAGADIA SC,21
443,7,131,1555,6501,MAJHIGADIA SC,21
444,7,131,1555,6502,SALACHUA SC,21
445,7,131,1555,6503,PURUNAPANI SC,21
446,7,131,1555,6504,RAIPAL SC,21
447,7,131,1555,6505,KALAMGADIA SC,21
448,7,131,1555,6506,SARADHIA SC,21
449,7,131,1555,6507,NUTTO SC,21
450,7,131,1555,6508,SARAT SC,21
451,7,131,1555,6509,GOURACHANDRAPUR SC,21
452,7,131,1555,6510,DEWANBAHALI SC,21
453,7,131,1555,6511,KATURIA SC,21
454,7,131,1555,6512,NUDUDIHA SC,21
455,7,131,1555,6513,SARBANA SC,21
456,7,131,1555,6514,PODADIHA SC,21
457,7,131,1555,6515,CHAKRADHARPUR SC,21
458,7,131,1555,6516,KOLIOLAM SC,21
459,7,131,1555,6517,DEBLA SC,21
460,7,113,1553,6518,JAMUKESWAR SC,21
461,7,113,1553,6519,MAHALDA PALSA SC,21
462,7,113,1553,6520,MOUDI SC,21
463,7,113,1553,6521,MANADA SC,21
464,7,113,1553,6522,GENTEISAHI SC,21
465,7,113,1553,6523,BAUNSNALI SC,21
466,7,113,1553,6524,CHAKIDI SC,21
467,7,113,1553,6525,BANPANDUGUNDI SC,21
468,7,113,1553,6526,CHHELIGODULI SC,21
469,7,113,1553,6527,PODAGARH SC,21
470,7,113,1553,6528,GOUDGAON SC,21
471,7,113,1553,6529,DHALABANI SC,21
472,7,113,1553,6531,TANGABILLA SC,21
473,7,113,1553,6532,PANTHA SC,21
474,7,113,1553,6533,JAUNRIPOSI SC,21
475,7,113,1553,6534,RUGUDI SC,21
476,7,113,1553,6535,EKTALI SC,21
477,7,113,1553,6536,MATIAGARH SC,21
478,7,113,1553,6537,BAKALA SC,21
479,7,113,1553,6538,KAPAND SC,21
480,7,113,1553,6539,JASHIPUR SC,21
481,7,113,1553,6540,GUDUGUDIA SC,21
482,7,113,1553,6541,BADKASIRA SC,21
483,7,113,1553,6542,BAREHIPANI SC,21
484,7,113,1553,6543,GADSIMILIPAL SC,21
485,7,124,1584,6544,KISANTANDI SC,21
486,7,124,1584,6545,ANUA SC,21
487,7,124,1584,6546,MOHONPUR SC,21
488,7,124,1584,6547,NICHUAPADA SC,21
489,7,124,1584,6548,KOHI SC,21
490,7,124,1584,6549,GADIA SC,21
491,7,124,1584,6550,CHADEIGAON SC,21
492,7,124,1584,6551,KESRASOLE SC,21
493,7,124,1584,6552,DANTIAMUHAN SC,21
494,7,124,1584,6553,CHUASOLE SC,21
495,7,124,1584,6554,CHAKUNDAPADA SC,21
496,7,124,1584,6555,MARUDIHI SC,21
497,7,124,1584,6556,SAN-MUNDHABANI SC,21
498,7,124,1584,6557,CHITRADA SC,21
499,7,124,1584,6558,MUNDHABANI SC,21
500,7,124,1584,6559,JHINKIRIA SC,21
501,7,124,1584,6560,JUALIBHANGA SC,21
502,7,124,1584,6561,GADIGAON SC,21
503,7,124,1584,6562,MORODA SC,21
504,7,124,1584,6563,KHURUNTIA SC,21
505,7,124,1584,6564,KHUNTAPAL SC,21
506,7,124,1584,6565,BHATTCHATTAR SC,21
507,7,124,1584,6566,KANDANA SC,21
508,7,124,1584,6567,NUAGAON SC,21
509,7,124,1584,6568,H.K.PUR SC,21
510,7,116,1562,6569,TATO SC,21
511,7,116,1562,6570,KURULIA SC,21
512,7,116,1562,6571,BALA SC,21
513,7,116,1562,6572,DUMURIA SC,21
514,7,116,1562,6573,DARI SC,21
515,7,116,1562,6574,BATPALSA SC,21
516,7,116,1562,6575,SANGAN SC,21
517,7,116,1562,6576,MALHARPADA SC,21
518,7,116,1562,6577,HATIBARI SC,21
519,7,116,1562,6578,DUDHIANI SC,21
520,7,116,1562,6579,KENDUMUNDI SC,21
521,7,116,1562,6580,KALAKAD SC,21
522,7,116,1562,6581,KULIPOSI SC,21
523,7,116,1562,6582,RASAMTALA SC,21
524,7,116,1562,6583,RODHANG SC,21
525,7,116,1562,6584,CHITROPOSI SC,21
526,7,116,1562,6585,CHADHEIBHOL SC,21
527,7,116,1562,6586,PAHARBHANGA SC,21
528,7,116,1562,6587,KERKERA SC,21
529,7,116,1562,6588,NEDUAPAL SC,21
530,7,116,1562,6589,BADDEULI SC,21
531,7,116,1562,6590,JHALKIANI SC,21
532,7,129,1542,6591,KHUNTA SC,21
533,7,129,1542,6592,TITIA SC,21
534,7,129,1542,6593,SILAGHATY SC,21
535,7,129,1542,6594,BHANDAGAN SC,21
536,7,129,1542,6595,RANIBBANDH SC,21
537,7,129,1542,6596,PASUDA SC,21
538,7,129,1542,6597,KUAMARA SC,21
539,7,129,1542,6598,SIKIDIA SC,21
540,7,129,1542,6599,PALASA SC,21
541,7,129,1542,6600,ARPATA SC,21
542,7,129,1542,6601,KUSALDA SC,21
543,7,129,1542,6602,MARSIGAN SC,21
544,7,129,1542,6603,BARADIHI SC,21
545,7,129,1542,6604,BALIJODA SC,21
546,7,129,1542,6605,SAINKULA SC,21
547,7,129,1542,6606,JAYPUR SC,21
548,7,129,1542,6607,PURUNA BARIPADA SC,21
549,7,129,1542,6608,RAIPADA SC,21
550,7,111,1598,6609,GUHALDANGRI SC,21
551,7,111,1598,6610,MAHADEVDIHI SC,21
552,7,111,1598,6611,KULDIHA SC,21
553,7,111,1598,6612,SUDARSANPUR SC,21
554,7,111,1598,6613,KUKUDIMUNDI SC,21
555,7,111,1598,6614,HATIA SC,21
556,7,111,1598,6615,KULUSILA SC,21
557,7,111,1598,6616,SUNDHAL SC,21
558,7,111,1598,6617,BADRA SC,21
559,7,111,1598,6618,BADGAON SC,21
560,7,111,1598,6619,GORUMAHISANI SC,21
561,7,111,1598,6620,KANTABANI SC,21
562,7,111,1598,6621,DANDBOSE SC,21
563,7,111,1598,6622,HALDA SC,21
564,7,111,1598,6623,MUSABANI SC,21
565,7,111,1598,6624,NAGVAN SC,21
566,7,112,1574,6625,BADAMPAHAR SC,21
567,7,112,1574,6626,BHANDAN SC,21
568,7,112,1574,6627,KASIABEDA SC,21
569,7,112,1574,6628,JORADA SC,21
570,7,112,1574,6629,RANGAMATIA SC,21
571,7,112,1574,6630,TENTOPOSI SC,21
572,7,112,1574,6631,JHIPABANDHA SC,21
573,7,112,1574,6632,AHARBANDHA SC,21
574,7,112,1574,6633,KATHABARIA SC,21
575,7,112,1574,6634,CHUAPANI SC,21
576,7,112,1574,6635,JAYPUR SC,21
577,7,112,1574,6636,MAYURDOR SC,21
578,7,112,1574,6637,PURUNAPANI SC,21
579,7,112,1574,6638,SULEIPAT SC,21
580,7,112,1574,6639,DEULI SC,21
581,7,112,1574,6640,HATABADRA SC,21
582,7,112,1574,6641,BARGIMARA SC,21
583,7,112,1574,6642,KENDRAI SC,21
584,7,112,1574,6643,KUSUMI SC,21
585,7,112,1574,6644,PADHIA SC,21
586,7,112,1574,6645,SARAPADA SC,21
587,7,112,1574,6646,CHINGUDIPOKHARI SC,21
588,7,112,1574,6647,DOVA SC,21
589,7,128,1521,7566,BADAGAMBHARIA,21
590,7,119,1875,7821,Ward No-1,21
591,7,119,1875,7822,Ward No-2,21
592,7,119,1875,7823,Ward No-3,21
593,7,119,1875,7824,Ward No-4,21
594,7,119,1875,7825,Ward No-5,21
595,7,119,1875,7826,Ward No-6,21
596,7,119,1875,7827,Ward No-7,21
597,7,119,1875,7828,Ward No-8,21
598,7,119,1875,7829,Ward No-9,21
599,7,119,1875,7830,Ward No-10,21
600,7,119,1875,7831,Ward No-11,21
601,7,119,1875,7832,Ward No-12,21
602,7,119,1875,7833,Ward No-13,21
603,7,119,1875,7834,Ward No-14,21
604,7,119,1875,7835,Ward No-15,21
605,7,119,1875,7836,Ward No-16,21
606,7,119,1875,7837,Ward No-17,21
607,7,119,1875,7838,Ward No-18,21
608,7,119,1875,7839,Ward No-19,21
609,7,119,1875,7840,Ward No-20,21
610,7,130,1872,7841,Ward No-1,21
611,7,130,1872,7842,Ward No-2,21
612,7,130,1872,7843,Ward No-3,21
613,7,130,1872,7844,Ward No-4,21
614,7,130,1872,7845,Ward No-5,21
615,7,130,1872,7846,Ward No-6,21
616,7,130,1872,7847,Ward No-7,21
617,7,130,1872,7848,Ward No-8,21
618,7,130,1872,7849,Ward No-9,21
619,7,130,1872,7850,Ward No-10,21
620,7,130,1872,7851,Ward No-11,21
621,7,130,1872,7852,Ward No-12,21
622,7,116,1874,7858,Ward No-1,21
623,7,116,1874,7859,Ward No-2,21
624,7,116,1874,7860,Ward No-3,21
625,7,116,1874,7861,Ward No-4,21
626,7,116,1874,7862,Ward No-5,21
627,7,116,1874,7863,Ward No-6,21
628,7,116,1874,7864,Ward No-7,21
629,7,116,1874,7865,Ward No-8,21
630,7,116,1874,7866,Ward No-9,21
631,7,116,1874,7867,Ward No-10,21
632,7,116,1874,7868,Ward No-11,21
633,7,116,1874,7869,Ward No-12,21
634,7,116,1874,7870,Ward No-13,21
635,7,116,1874,7871,Ward No-14,21
636,7,116,1874,7872,Ward No-15,21
637,7,107,1873,7873,Ward No-1,21
638,7,107,1873,7874,Ward No-2,21
639,7,107,1873,7875,Ward No-3,21
640,7,107,1873,7876,Ward No-4,21
641,7,107,1873,7877,Ward No-5,21
642,7,107,1873,7878,Ward No-6,21
643,7,107,1873,7879,Ward No-7,21
644,7,107,1873,7880,Ward No-8,21
645,7,107,1873,7881,Ward No-9,21
646,7,107,1873,7882,Ward No-10,21
647,7,107,1873,7883,Ward No-11,21
648,7,107,1873,7884,Ward No-12,21
649,7,107,1873,7885,Ward No-13,21
650,7,107,1873,7886,Ward No-14,21
651,7,107,1873,7887,Ward No-15,21
652,7,113,1871,8257,JASHIPUR Urban,21
653,7,134,1965,8328,DEBENDRAPUR UPHC-1,21
654,7,134,1965,8329,DEBENDRAPUR UPHC-2,21
655,7,134,1965,8330,DEBENDRAPUR UPHC-3,21
656,7,134,1965,8331,DEBENDRAPUR UPHC-4,21
657,7,118,1964,8332,MUNICIPALITY UPHC-1,21
